Desktop,DSKTOP
Destination,DEST
Destroy,DSTRY
Detail,DTL
Detail Balance,DLBL
Details,DTLS
Detect,DTCT
Detection,DTCTN
Determination,DTRMNTN
Determine,DTRMN
Develop,DEV
Development,DVLPMNT
Deviate,DEVT
Deviation,DEVTN
Device,DVC
Dfd,DFD
Diagnose,DIAG
Diagnosis,DIAG
Diagnostic,DIAG
Diagram,DIAGRM
Dial,DIAL
Dialer,DIALR
Dialogue,DIALG
Diamond,DIMND
Diary,DRY
Dictionary,DCTNRY
Diem,DIEM
Differ,DIFFER
Difference,DIFF
Differential,DIFFRNTL
Digit,DGT
Digital,DGTL
Dimension,DIM
Dimensional,DMNSNL
Direct,DRCT
Direct Deposit,DIRDEP
Direction,DRCTN
Directive,DIRCTV
Director,DIRCTR
Directory,DRCTY
Disability,DSBLTY
Disable,DSBL
Disabled,DSBLD
Disappoint,DSAPPNT
Disapprove,DAPRV
Disassemble,DSMBL
Disaster,DISASTR
Disaster Recovery,DR
Disburse,DISB
Disbursement,DISB
Disc,DISC
Discharge,DSCHRG
Discipline,DSCPLN
Disclaimer,DSCLMR
Disclose,DSCLS
Disclosure,DSCLSR
Disconnect,DSCNCT
Discontinue,DSCNTN
Discount,DSCNT
Discounted,DSCNTD
Discounted Cash Flow,DC
Discovery,DSCVRY
Discrepancy,DSCRPNCY
Discretion,DISCR
Discretionary,DISCR
Discuss,DSCSS
Discussion,DSCSSN
Disk,DISK
Dispatch,DSPTCH
Dispense,DSPNCE
Dispenser,DSPNCSR
Displace,DSPLC
Displacement,DSPLCMNT
Display,DISP
Displayed,DISPYD
Disposable,DSPSBL
Disposal,DSPSL
Dispose,DSPS
Disposition,DSPN
Dispute,DISPT
Disputed,DISPTD
Distance,DISTNC
Distant,DISTNT
Distinct,DSTNCT
Distinguish,DSTNGSH
Distinguished,DSTNGSHD
Distribute,DSTRBT
Distributed,DSTRBTD
Distribution,DSTRBTN
Distributor,DSTRBTR
District,DIST
Diverse,DVRS
Diversion,DIVRSN
Diversity,DVRSTY
Divest,DVST
Divestiture,DVSTR
Divide,DIVD
Dividend,DVDND
Divider,DIVDR
Division,DIV
Dock,DOCK
Document,DOC
Documentation,DOC
Documents,DOCS
Doing,DOING
Dollar,DOLR
Domain,DOMN
Domestic,DOM
Domestic Operations Chart Of Accounts,DOCA
Domicile,DOMCL
Donor,DNR
Door,DOOR
Doradynamic,DRDYNMC
Doradynamic Online Report Aid,DORA
Dormitory,DRMTRY
Dotcom,DTCOM
Double,DBL
Down,DOWN
Downgrade,DNGRD
Download,DNLD
Downside,DNSD
Downtime,DNTM
Draft,DRFT
Draw,DRAW
Draw Down,DRWDN
Drawdown,DRWDN
Drawn,DRWN
Drill,DRILL
Drive,DRV
Driver,DRVR
Drop,DROP
Drop Off,DRPOF
Drug,DRUG
Dtc,DTC
Dual,DUAL
Due,DUE
Dummy,DMMY
Dunn,DUNN
Dunn and Bradstreet,DNB
Duns,DUNS
Duplex,DUPLEX
Duplicate,DUP
Duration,DUR
Duty,DUTY
Dwelling,DWLNG
Dynamic,DYN
Dynamics,DYNMCS
E,E
E Partner,EPRTNR
Ea,EA
Each,EACH
Ealms,EALMS
Early,ERLY
Earmark,EARM
Earn,EARN
Earned,EARN
Earnings,EARN
Earnings Per Share,EPS
Ease,EASE
East,EAST
Eastern Standard Time,EST
Easy,EASY
Economic,ECONMC
Economy,ECON
Ecredit,ECR
Ecv,ECV
Edit,EDIT
Edit Rule,EDRL
Edition,EDTN
Edm,EDM
Education,EDU
Education In Progress,EIP
Edw,EDW
Effective,EFF
Effectivity,EFFCTVTY
Efficient,EFFCNT
Effort,EFFORT
Eight,8
Eighteen,18
Elan,ELAN
Elapse,ELPSE
Elapsed,ELPSD
Elavon,ELVN
Elect,ELECT
Election,ELCTN
Electric,ELCTRC
Electronic,ELEC
Electronic Account Analysis,EAA
Electronic Fund Transfer,EFT
Electronic Funds Transfer,EFT
Electronic Mail,EMAIL
Element,ELE
Eleven,11
Eligibility,ELIG
Eligible,ELIG
Eliminate,ELIM
Elimination,ELIMNTN
Elm,ELM
Elt,ELT
Elz,ELZ
Email,EMAIL
Embed,EMBED
Emboss,EMBOS
Emerge,EMRG
Emergency,EMRGNCY
Emergency Contact,EMCT
Employee,EMP
Employee Appraisal,EMPAPRSL
Employee Course,EMPCS
Employee Expense Statement,EMPXS
Employee Skill,EMPSK
Employee Stock Option Plan,ESOP
Employer,EMPLR
Employment,EMPLT
Empower,EMPWR
Empty,EMPTY
Emulate,EMULT
Emulation,EMULTN
Enable,ENABL
Enabled,ENABLD
Enclave,ENCLV
Enclose,ENCLS
Enclosed,ENCLSD
Enclosure,ENCLSR
Encrypt,ENCRYPT
Encrypted,ENCRYPTD
Encryption,ENCRYPTN
Encumber,ENCMBR
End,END
End Of Cycle,EOC
End Of Day,EOD
End Of File,EOF
End Of Lease,EOLS
End Of Line,EOL
End of Month,EOM
End Of Period,EOP
End Of Quarter,EOQ
End Of Segment,EOR
End of Term,EOT
End Of Text,EOTX
End Of Transmission,EOTR
End Of Week,EOW
End Of Year,EOY
Endeavor,ENDVR
Ending,END
Ending Net Receivable,ENR
Endorsement,ENDRS
Endpoint,ENDPNT
Energy,ENERGY
Energy Park Operations Center,EPOC
Enforce,ENFORCE
Enforcement,ENFRCMNT
Engage,ENGAGE
Engagement,ENGAGMNT
Engine,ENGN
Engineer,ENGNR
England,ENGLND
English,ENGLSH
Enhance,ENHNC
Enhanced,ENHNCD
Enhancement,ENHNCMNT
Enque,ENQ
Enqueue,ENQE
Enquire,INQ
Enquiry,INQ
Enriched,ENRCHD
Enroll,ENROLL
Enrolled,ENROLD
Enrollment,ENROL
Enroute,ENROUT
Ensure,ENSURE
Enter,ENT
Enterprise,ENTRPRS
Enterprise Architecture,EA
Enterprise Data Management,EDM
Enterprise Data Warehouse,EDW
Enterprise Landing Zone,ELZ
Enterprise Lead Management,ELM
Enterprise Leads Management,ELM
Enterprise Service Development,ESD
Entertain,ENTRTN
Entertainment,ENTRTNMNT
Entities,ENTTIES
Entitle,ENTL
Entitlement,ENTLMNT
Entity,ENTTY
Entrust,ENTRST
Entry,ENTRY
Envelope,ENVLP
Environment,ENVRNMNT
Environmental,ENVRNMNTL
Eoc,EOC
Epartner,EPRTNR
Episode,EPIS
Epoc,EPOC
Equal,EQ
Equal Employment Opportunity,EEO
Equifax,EQFX
Equipment,EQUIP
Equity,EQTY
Equivalent,EQ
Erode,ERODE
Erosion,EROSN
Error,ERR
Erwin,ERWIN
Escalate,ESCLT
Escalated,ESCLTD
Escalation,ESCLTN
Escape,ESCAPE
Escheat,ESCHEAT
Escrow,ESCRW
Escrow Analysis,ESCA
Esd,ESD
Esign,ESIGN
Esignature,ESIGNTR
Especially,ESPCLLY
Essential,ESSNTL
Establish,ESTBLSH
Established,ESTBLSHD
Establishment,ESTBLSHMNT
Estate,ESTAT
Estimate,ESTMT
Estimate To Complete,ETCP
Estimate To Completion,ETCP
Estimated,ESTMTD
Estimated Time Of Approval,ETA
Estimated To Completion,ETCP
Et Cetera,ETC
Ethnic,ETHNIC
Ethnicity,ETHNCTY
Etl,ETL
Euro,EURO
Eurobond,EUROBND
Euroclear,EUROCLR
Eurodollar,EURO
Europe,EUR
European,EUROPN
Evaluate,EVAL
Evaluation,EVALN
Even,EVEN
Evening,EVNG
Event,EVNT
Events,EVNTS
Ever,EVER
Evidence,EVDNC
Evident,EVDNT
Ex,EX
Ex Dividend,EXDV
Ex Interest,EXINT
Ex Rights,EXRGT
Ex Warrants,EXWNT
Exact,EXACT
Exam,EXAM
Examinate,EXMNT
Examination,EXMNTN
Examine,EXMN
Examiners,EXMNRS
Example,EXAMPL
Exbond,EXBND
Exceed,EXCED
Excel,EXCEL
Excellent,EXCLLNT
Except,EXCPT
Exception,EXCPTN
Excess,EXCS
Excessive,EXCSV
Exchange,EXCH
Exchange Contract,EXCN
Exchange For Physical,EFP
Exchange Metal Option,EMOP
Exchange Option,EXOP
Exclude,EXCLD
Exclusion,EXCLSN
Exclusive,EXCLSV
Executable,EXCTBL
Execute,EXCT
Execution,EXCTN
Executive,EXEC
Executive Line Of Credit,ELC
Exempt,EXMPT
Exercise,EXRC
Exhibit,EXHIBT
Exist,EXST
Existence,EXST
Exit,EXIT
Exotic,EXTC
Expand,EXPND
Expansion,EXPNSN
Expect,EXPCT
Expectation,EXPCTATN
Expected,EXPCTD
Expedite,XPED
Expend,EXPND
Expenditure,EXPNDTR
Expense,EXPNS
Expense Control System,ECS
Experience,EXPRNC
Experiences,EXPRNCS
Expert,EXPERT
Expiration,EXPRTN
Expire,EXPR
Expired,EXPRD
Expiry,EXPY
Expit,EXPIT
Explain,EXPLN
Explanation,EXPLNTN
Explode,EXPLD
Explosion,EXPLSN
Export,EXPRT
Expose,EXPS
Exposed,EXPSD
Exposure,EXPSR
Express,EXPRSS
Expression,EXPRSSN
Exshare,EXSHR
Extel,EXTEL
Extend,EXTND
Extended,EXTNDD
Extensible,EXTNSBL
Extensible Markup Language,XML
Extension,EXT
Extensions,EXTNSNS
External,EXTRNL
External Process,XPRCS
External Sub,EXSUB
Extra,EXTRA
Extract,EXTRCT
Extract Load Transform,ELT
Extract Transform Load,ETL
Extraction,EXTRCTN
Extreme,EXTREM
F,F
Face,FACE
Facebook,FACBK
Facility,FACLTY
Facing,FACNG
Facsimile,FAX
Fact,FACT
Factor,FCTR
Factory,FCTRY
Fail,FAIL
Failed,FAILD
Failover,FAILOVR
Failure,FAILR
Fair,FAIR
Fair And Accurate Credit Transaction Act,FACTA
Fair Isaac And Company,FICO
Fair Labor Standards Act,FLSA
Faith,FAITH
Family,FMLY
Fannie Mae,FNMA
Far,FAR
Far Term,FT
Fare,FARE
Farm,FARM
Fast,FAST
Faucet,FCT
Fault,FAULT
Favorite,FAV
Fax,FAX
Fcs,FCS
Fcs Processing Instruction,FPI
Fdw,FDW
Feature,FTR
February,FEB
Fed,FED
Fed Funds,FEDF
Federal,FED
Federal Deposit Insurance Corporation,FDIC
Federal Emergency Management Agency,FEMA
Federal Financial Institutions Examination Council,FFIEC
Federal Funds,FEDF
Federal Home Loan Bank,FHLB
Federal Home Loan Bank Board,FHLBB
Federal Housing Authority,FHA
Federal Housing Finance Board,FHFB
Federal National Mortgage,FNMA
Federal National Mortgage Association,FNMA
Federal Reserve Bank,FRB
Federal Reserve System,FRS
Federal Routing District American Bankers Association,FRDABA
Federal Sales Tax,FSTAX
Federal Wire,FEDW
Fee,FEE
Fee Billing And Account Analysis System,FBAAS
Fee Schedule,FSCH
Feed,FEED
Feedback,FEEDBK
Feeds,FEEDS
Fees,FEES
Feet,FEET
Female,FEML
Ffiec009,FF09
Fiche,FCHE
Fico,FICO
Field,FLD
Fifo,FIFO
Fifteen,15
Fifth,FIFTH
File,FILE
Filenet,FLNT
Files,FILES
Filing,FLNG
Fill,FILL
Filler,FILR
Film,FILM
Filter,FILTR
Filtered,FILTRD
Final,FNL
Finalized,FNLZD
Finance,FIN
Finance Charge,FINCHG
Financial,FINCL
Financial Account,FNAC
Financial Accounting,FNAC
Financial Accounting Standards Board,FASB
Financial Advisory Department,FAD
Financial Control System,FCS
Financial Control System Outstandings,FCSO
Financial Data Transport,FDT
Financial Data Warehouse,FDW
Financial Future,FFTR
Financial Institution Id,FIID
Financial Market,FNMK
Financials,FNCLS
Financing,FINNCNG
Find,FIND
Finding,FINDNG
Fineness,FINE
Finger,FNGR
Fingerprint,FNGRPRNT
Finish,FINSH
Fips,FIPS
Firewall,FRWALL
Firm,FIRM
Firmware,FRMWR
First,FRST
First Bank Systems,FBS
First Half,1HLF
First In First Out,FIFO
First Quarter,1QTR
Fiscal,FSCL
Fisma,FISMA
Fit,FIT
Five,5
Fix,FIX
Fixed,FIXED
Fixed Income,FINCM
Fixed Rate Advance,FRA
Fixed Term,FXT
Fixed Term Funding,FTF
Fixture,FXTR
Flag,FLG
Flagrant,FLGRNT
Flags,FLGS
Flash,FLASH
Flat,FLAT
Fleet,FLET
Fleet Post Office,FPO
Flexible,FLX
Flight,FLGHT
Float,FLOT
Floating,FLTNG
Floating Rate Note,FRN
Flood,FLOOD
Floor,FLR
Floor Broker,FBKR
Flow,FLOW
Flt,FLT
Focus,FOCS
Fold,FOLD
Folder,FOLDR
Folk,FOLK
Follow,FLW
Font,FONT
Food,FOOD
Foot,FOOT
Footer,FOOTR
Footnote,FOOTNT
Footprint,FTPRNT
For,FOR
Forbearance,FORBRNC
Force,FRC
Forecast,FCST
Foreclose,FRCLS
Foreclosed,FRCLSD
Foreclosure,FRCLSR
Foreground,FORGRND
Foreign,FRGN
Foreign Exchange,FX
Foreign Key,FK
Forfeit,FORFT
Form,FORM
Formal,FRML
Format,FRMT
Formatter,FRMTR
Former,FRMR
Formula,FRMLA
Forum,FORUM
Forward,FRWRD
Forwarding,FRWRDNG
Found,FOUND
Foundation,FNDATN
Four,4
Fourteen,14
Fourth,FRTH
Fourth Quarter,4QTR
Fraction,FRCN
Fractional,FRCNL
Fragment,FRGMNT
Frame,FRME
Framework,FRMWRK
Franc,FRANC
France,FRNC
Franchise,FRNCHS
Fraud,FRD
Freddie,FRDDE
Freddie Mac,FRE
Free,FREE
Free Of Payment,FOP
Freeze,FRZ
Freezer,FRZR
Freight,FRT
Frequency,FREQ
Friday,FRI
Friend,FREND
Fringe,FRINGE
From,FROM
Front,FRONT
Front End,FEND
Front End Debt To Income,FENDDTI
Front End Programming Interface,FEPI
Front Host Maintenance,FHM
Frontend,FEND
Frontier,FRNTR
Frozen,FRZN
Fst,FST
Fuel,FUEL
Fulfill,FULFILL
Fulfillment,FLFILLMNT
Full,FULL
Function,FUNCT
Functional,FUNCTNL
Functional Center,FCR
Functional Currency,FNCY
Fund,FUND
Funded,FNDD
Funding,FNDG
Funding Pool,FDPL
Funds,FNDS
Funds Transfer,FTFR
Fungible,FUNG
Fusion,FSN
Future,FUTR
Future Value,FV
Futures,FUTRS
G,G
Gain,GAIN
Game,GAME
Gaming,GAMNG
Gamma,GAMMA
Gap,GAP
Gar,GAR
Gateway,GTWY
Gem,GEM
Gen,GEN
Gender,GNDR
General,GNRL
General Ledger,GL
Generate,GNRT
Generation,GNRTN
Generic,GNRC
Genre,GENRE
Geographic,GEO
Geographic Area,GEOA
Geographic Location,GEOL
Geographical,GEO
Geography,GEO
German,GRMN
German Bonds,WERT
Gift,GIFT
Gift Shop,GFTSHP
Gilt,GILT
Ginnie Mae,GNMA
Girth,GIRTH
Given,GVN
Glass,GLASS
Glba,GLBA
Global,GLOB
Global Account Profitability System,GAPS
Global Exposure Management,GEMS
Global Exposure Management System,GEMS
Global Exposure system,GES
Global Family Number,GFN
Global Positioning System,GPS
Global Unique Identifier,GUID
Glory,GLRY
Glossary,GLSRY
Goal,GOAL
Gold,GOLD
Good,GOOD
Good Faith Estimate,GFE
Goods,GDS
Govern,GVRN
Governance,GVRNC
Government,GOVT
Government National Mortgage Association,GNMA
Government Services Agency,GSA
Government Sponsored Enterprise,GSE
Governmental,GVRNMNTL
Grace,GRC
Grade,GRDE
Gradient,GRDNT
Gradual,GRDL
Graduate,GRAD
Gramm Leach Bliley Act,GLBA
Grand,GRAND
Grandparent,GRNDPRNT
Grant,GRANT
Granted,GRNTD
Graph,GRPH
Graphic,GRPHC
Graphical,GRPHCL
Graphical User Interface,GUI
Gray,GRAY
Great,GREAT
Greater Than,GT
Green,GREEN
Greeting,GREET
Gregorian,GRGRN
Grey,GREY
Grid,GRID
Grill,GRILL
Grille,GRILL
Gross,GRSS
Ground,GROUND
Group,GRP
Grow,GROW
Growth,GRWTH
Guarantee,GRNTE
Guarantor,GRNTR
Guaranty,GRNTY
Guard,GRD
Guardian,GRDN
Guidance,GDNC
Guidance Line,GDLN
Guide,GDE
Guideline,GDLN
Guides,GDES
H,H
Habit,HBT
Hadoop,HDOP
Half,HLF
Hand,HAND
Hand To Bearer,HTB
Handheld,HNDHLD
Handicap,HNDCP
Handle,HNDL
Handler,HNDLR
Handling,HNDLG
Handset,HNDSET
Happen,HAPPN
Happening,HAPPNNG
Hard,HARD
Hard Copy,HRDCPY
Hard Drive,HRDDRV
Hardcopy,HRDCPY
Hardship,HRDSHP
Hardware,HDWR
Harness,HARN
Has,HAS
Hash,HASH
Hashed,HASHD
Haul,HAUL
Hazard,HAZ
Hbase,HBASE
Head,HD
Head Count,HDCT
Head Of Household,HOH
Head Office Extension Group,HOEG
Headcount,HDCNT
Headcount Planning System,HPS
Header,HDR
Heading,HDNG
Headquarters,HQ
Headset,HDSET
Health,HLTH
Heat,HEAT
Heavy,HVY
Hedge,HDG
Hedging,HDGNG
Height,HGT
Held,HELD
Help,HELP
Hewlett Packard,HP
Hexadecimal,HEX
Hidden,HIDDN
Hide,HIDE
Hierarchy,HIER
High,HIGH
High Volume,HVOL
Highest,HGHST
Highlight,HGHLGHT
Highly Leveraged Transaction,HLT
Hinge,HINGE
Hire,HIRE
Hispanic,HISPNC
Historical,HISTRCL
History,HIST
Hit,HIT
Hive,HIVE
Hogan,HGN
Hold,HLD
Holder,HLDR
Holding,HLDNG
Hole,HOLE
Holiday,HOL
Home,HOME
Home Affordable Modification Program,HAMP
Home Equity Credit Line,HECL
Home Equity Line Of Credit,HELOC
Home Mortgage,HM
Home Mortgage Disclosure Act,HMDA
Home Owner,HOMOWNR
Home Ownership And Equity Protection Act,HOEPA
Homebuyer,HOMBYR
Horizontal,HORZ
Hortonworks,HRTNWRKS
Hortonworks Data Platform,HDP
Host,HOST
Hosted,HOSTD
Hosting,HOSTNG
Hot,HOT
Hotel,HTL
Hour,HOUR
Hourly,HRLY
Hours,HOURS
House,HSE
Household,HH
Housing,HSNG
Housing And Urban Development,HUD
Housing Finance Agency,HFA
Hp,HP
Hub,HUB
Human,HUMAN
Human Resources,HR
Human Resources System,HRS
Hyper,HYPER
Hyperlink,HLNK
Hypertext,HYPRTXT
Hypertext Transport Protocol,HTTP
Hypertext Transport Protocol Secure,HTTPS
I,I
IBM,IBM
IBM Data Base 2,DB2
Icon,ICON
Id,ID
Idea,IDEA
Idempotency,IDMPTNC
Identifiable,IDNTFBL
Identification,ID
Identifier,ID
Identifiers,IDS
Identify,IDNTFY
Identity,IDNTITY
Identityguard,IDNTITYGRD
Idm,IDM
Idwires,IDWIRES
Ignore,IGNR
Illustrate,ILLSTRT
Illustration,ILLSTRTN
Image,IMG
Imaged,IMGD
Immediate,IMDT
Imms,IMMS
Impac,IMPAC
Impac System,IMPAC
Impact,IMPCT
Impacted,IMPCTD
Impair,IMPR
Impaired,IMPRD
Impairment,IMPRMT
Impersonate,IMPRSNT
Implement,IMPLMNT
Implementation,IMPLMNTN
Implemented,IMPLMNTD
Implementing,IMPLMNTNG
Implicate,IMPLCT
Implication,IMPLCTN
Imply,IMPL
Import,IMPORT
Important,IMP
Improve,IMPRV
Improvement,IMPRVMNT
Impute,IMPUT
Ims,IMS
In,IN
In Stores,INSTR
Inaccuracy,INACRCY
Inaccurate,INACCRT
Inactivation,INACTVTN
Inactive,INACTV
Inbound,INBND
Incentive,INCNTV
Inception,INCPTN
Inch,INCH
Incident,INCDNT
Include,INCLD
Inclusion,INCLSN
Inclusive,INCLSV
Income,INCM
Incoming,INCMNG
Incompatible,INCMPTBL
Incomplete,INCPLT
Incorporate,INC
Incorporated,INC
Incorporation,INC
Incorrect,INCRRCT
Increase,INCRS
Increment,INCR
Incremental,INCRMNTL
Indefinite,INDEF
Indent,IDNT
Independent,INDPNDNT
Index,INDX
Indian,INDIAN
Indicate,INDCT
Indicator,INDCTR
Indirect,INDRCT
Individual,INDVDL
Individual Retirement Account,IRA
Industrial,INDSTRL
Industrial Revenue Bond,IRB
Industry,INDSTRY
Ineligible,INELGBL
Infa,INFA
Inflation,INFLTN
Inflows,IFLW
Infolease,IFL
Inform,INFRM
Informatica,INFA
Information,INFO
Information Management System,IMS
Information Security Services,ISS
Information Services Practice,ISP
Information Technology,IT
Infrastructure,INFRSTRCTR
Ingres,INGRS
Inherit,INHERIT
Inherent,INHRNT
Initial,INITL
Initiate,INITT
Initiated,INITTD
Initiation,INITTN
Initiative,INITTV
Initiator,INITTR
Inner,INNER
Innovate,INNVT
Innovation,INNVTN
Input,INPT
Input Sequence Number,ISN
Inquire,INQ
Inquiry,INQ
Insert,INS
Inserted,INSRTD
Insertion,INSRTN
Insider,INSDR
Insight,INSGHT
Inspect,INSPCT
Inspection,INSPCTN
Inspector,INSPCTR
Install,INST
Install Plan,INSTPLN
Installable,INSTLBL
Installation,INSTLTN
Installer,INSTLR
Installment,INSTLMNT
Installment Loan,INSTLN
Instance,INSTNC
Instant,INSTNT
Institute,INSTIT
Institution,INSTITN
Institutions,INSTITNS
Instruction,INSTRCTN
Instrument,INSTRMNT
Instrument Of Payment,IOP
Insurance,INSRNC
Insure,INSR
Insured,INSRD
Intangible,INTNGBL
Integer,INTGR
Integrate,INTGRT
Integrated,INTGRTD
Integrated Card System,ICS
Integration,INTGRTN
Integrator,INTGRTR
Integrity,INTGRTY
Intel,INTEL
Intelligence,INTLLGNC
Intelligent,INTLLGNT
Intend,INTEND
Intent,INTNT
Inter,INTER
Inter Day,INTRDY
Interact,INTRACT
Interaction,INTRACTN
Interactions,INTRACTNS
Interactive,INTRACTV
Interactive Voice Response,IVR
Interbank,INBK
Interchange,INTCHG
Intercompany,INTRCMPNY
Interday,INTRDY
Interentity,INTRENTY
Interentity Elimination Difference,IED
Interest,INT
Interest Bearing,INTBRNG
Interest Rate,IR
Interest Transfer Pricing System,ITPS
Interested,INTRSTD
Interested Party,PARTY
Interface,INTRFC
Interim,INTRM
Intermediary,INTRMDRY
Intermediary Bank,IBK
Intermediate,INTRMDT
Internal,INTRNL
Internal Forecast,ILFC
Internal Rate Of Return,IRR
Internal Revenue Service,IRS
Internal Sub,INSUB
Internal Transfer Pricing,ITP
International,INTRNTNL
International Banking Facility,IBF
International Business Machines,IBM
International Depository Receipt,IDR
International Money Management System,IMMS
International Operations Chart Of Accounts,IOCA
International Securities Identification Number,ISIN
International Security Identification Number,ISIN
International Standards Organization,ISO
Internet,INTRNT
Internet Banking,IB
Internet Protocol,IP
Interpolate,IPLT
Intersect,INTRSCT
Intersection,INTRSCTN
Interval,INTRVL
Intervene,INTRVN
Interview,INTRVW
Interviewee,INTRVWEE
Interviewer,INTRVWR
Intra,INTRA
Intra Company,INTRACMPNY
Intra Day,INTRADY
Intra Legal Entity,INTRALGLENTY
Intracompany,INTRACMPNY
Intraday,INTRADY
Intranet,INTRANT
Intransit,INTRNST
Intrinsic,INTRNSC
Intuitive,INTUTV
Invalid,INVLD
Inventory,INVNTRY
Invest,INVST
Investigate,INVSTGT
Investigation,INVSTGTN
Investment,INVSTMNT
Investor,INVSTR
Investors,INVSTRS
Invitation,INVTN
Invite,INVT
Invoice,INVC
Invoiced,INVCD
Involve,INVLV
Involved,INVLVD
Involvement,INVLVMNT
Ios,IOS
Ip,IP
Ipad,IPAD
Ira,IRA
Irregular,IRRGLR
Irs,IRS
Isaac,ISAAC
Isin,ISIN
Islam,ISLAM
Islamic,ISLMC
Island,ISLAND
Isp,ISP
Iss,ISS
Issuance,ISSUNC
Issue,ISSUE
Issued,ISSUED
Issuer,ISSR
Issues,ISSUES
Item,ITEM
Items,ITMS
Iteration,ITRATN
Itsm,ITSM
Ivr,IVR
J,J
J.P. Morgan,JPM
J2ee,J2EE
January,JAN
Japan,JAPN
Japanese,JAPN
Java,JAVA
Java Database Connectivity,JDBC
Jdbc,JDBC
Jms,JMS
Job,JOB
Job Entry Subsystem 2,JES2
Joined,JOIND
Joint,JNT
Journal,JRNL
Journal Entry,JE
Jpmsi,JPMSI
Judgement,JDGMNT
Judgment,JDGMNT
Julian,JULN
July,JUL
Junction,JNCTN
June,JUN
Junior,JR
Junk,JUNK
Jurisdiction,JRSDCTN
Justification,JSTFCTN
Justify,JSTFY
K,K
Kappa,KAPPA
Keep,KEEP
Kernel,KRNL
Key,KEY
Keyboard,KBD
Keys,KEYS
Keyword,KEYWRD
Kill,KILL
Kilometer,KLMTR
Kiosk,KIOSK
Kit,KIT
Know,KNW
Know Your Customer,KYC
Knowledge,KNWLDG
Known,KNWN
Kyc,KYC
L,L
Label,LABL
Labeled,LABLD
Labor,LBR
Ladder,LDDR
Lading,LDNG
Lag,LAG
Lan,LAN
Land,LAND
Landed,LNDD
Landing,LNDNG
Lane,LANE
Language,LANG
Laptop,LPTOP
Large,LRG
Last,LAST
Last 12 Months,LTM
Last In First Out,LIFO
Last Year Current Period,LYCP
Late,LATE
Latency,LTNCY
Latitude,LAT
Launch,LNCH
Laundering,LNDRNG
Laundry,LNDRY
Law,LAW
Lawyer,LAWYR
Layer,LAYR
Layout,LAYOUT
Lc,LC
Lcm,LCM
Ldap,LDAP
Ldrs,LDRS
Lead,LEAD
Leader,LDR
Leadership,LDRSHP
Learn,LERN
Learning,LERNG
Lease,LSE
Lease Management System,LMS
Leasemaster,LSMSTR
Leasing,LSNG
Leave,LV
Leave Of Absence,LOA
Leaving,LVNG
Ledger,LDGR
Left,LEFT
Leg,LEG
Legacy,LEGCY
Legal,LGL
Legal Participant Identifier,LPID
Legend,LGND
Legislate,LGSLT
Legislation,LGSLTN
Legislative,LGSLTV
Lend,LEND
Lender,LENDR
Lending,LENDNG
Length,LNGTH
Less,LESS
Less Than,LT
Letter,LTR
Letter Of Credit,LC
Letter Of Intent,LOI
Letter Of Map Amendment,LOMA
Letter Of Map Revision,LOMR
Letterhead,LTRHD
Level,LVL
Level Of Service,LOS
Leverage,LEVRG
Levy,LEVY
Lexis,LXS
Liabilities,LBLTS
Liability,LBLTY
Liable,LBL
Libraries,LIBRS
Library,LIB
License,LIC
Lien,LIEN
Life,LIFE
Life Of Loan,LOL
Lifecycle,LCYC
Lifetime,LFTM
Liffe,LIFFE
Lift,LIFT
Light,LIGHT
Lightweight,LGHTWGHT
Lightweight Directory Access Protocol,LDAP
Like,LIKE
Limit,LMT
Limited,LTD
Line,LINE
Line Of Business,LOB
Line of Credit,LOC
Lineage,LINAG
Linear,LINR
Link,LNK
Linkage,LNKG
Linux,LINUX
Liquid,LQD
Liquidate,LQDT
Liquidation,LQDTN
Liquidity,LQDTY
List,LIST
Listed,LISTD
Literal,LTRL
Litigate,LTGT
Litigation,LTGTN
Live,LIVE
Living,LIVNG
Lms,LMS
Load,LOAD
Loan,LOAN
Loan Document Retrieval System,LDRS
Loan Equivalent Exposure,LEE
Loan Services By Others,LSBO
Loan Servicing Rule,LSRL
LoanIQ,LNIQ
Loans,LOANS
Lob,LOB
Lobby,LOBBY
Local,LCL
Local Area Network,LAN
Locale,LCLE
Locality,LCLTY
Locate,LOCT
Location,LOCTN
Locator,LOCTR
Lock,LOCK
Locked,LOCKD
Lodge,LODG
Lodging,LDGNG
Lodgment,LDGMT
Log,LOG
Logarithm,LOGRM
Logged,LOGD
Logging,LOGNG
Logic,LOGIC
Logical,LGCL
Logical Data Model,LDM
Logical Units,LUNS
Login,LOGIN
Logistic,LGSTC
Logistics,LGSTCS
Logo,LOGO
Logoff,LOGF
Logon,LOGON
Logout,LOGT
London,LON
London Interbank Bid Ratelibid,LIBID
London Interbank Mean Ratelimean,LIMEN
London Interbank Offered Ratelibor,LIBOR
Long,LNG
Long Term,LTRM
Long Term Capital Gain,LTCG
Long Term Disability,LTDIS
Longest,LNGST
Longevity,LNGVTY
Longitude,LONG
Look,LOOK
Lookback,LKBCK
Lookup,LOOKUP
Loose,LOOSE
Loss,LOSS
Lost,LOST
Lot,LOT
Low,LOW
Lower,LWR
Lowercase,LWRCS
Lowest,LWST
Loyal,LOYAL
Loyalty,LYLTY
Lpid,LPID
M,M
Mac,MAC
Machine,MCHN
Macro,MACRO
Mad,MAD
Made,MADE
Magazine,MGZN
